project,num_forks,num_files,project_age,num_stars,ratio_old_volunteers,fork_entropy,num_integrated_commits,num_forks_rq2,num_files_rq2,ratio_old_volunteers_rq2,ratio_prs_with_tests,ratio_prs_with_hot_files,fork_entropy_rq2,num_closed_prs,ratio_merged_prs,num_bug_report_issues
NixOS/nixpkgs,98,1841,1426,1040,0.004219409,0.145896076,149,82,543,0.013157895,0.039473684,0.835526316,0.236545104,151,0.231788079,74
NixOS/nixpkgs,89,1510,1457,1109,0.010373444,0.167054929,136,60,162,0.037383178,0.028037383,0.644859813,0.440147115,104,0.807692308,48
NixOS/nixpkgs,83,1122,1487,1151,0.047318612,0.286704568,158,61,1293,0.163120567,0.035460993,0.602836879,0.209605296,133,0.804511278,50
NixOS/nixpkgs,106,1135,1518,1199,0.240343348,0.239125779,155,80,1183,0.125874126,0.013986014,0.832167832,0.194640507,143,0.769230769,41
NixOS/nixpkgs,104,1921,1549,1244,0.051347882,0.218391706,188,85,1587,0.074285714,0.04,0.782857143,0.203893597,174,0.75862069,48
NixOS/nixpkgs,105,1844,1579,1297,0.071332436,0.205431819,198,91,607,0.028571429,0.04,0.805714286,0.261267829,172,0.848837209,87
NixOS/nixpkgs,108,1469,1610,1351,0.035799523,0.215906513,176,80,197,0.025477707,0.006369427,0.853503185,0.409931273,155,0.812903226,76
NixOS/nixpkgs,80,1025,1640,1387,0.066666667,0.239249105,113,67,608,0.089108911,0.02970297,0.801980198,0.212333299,95,0.789473684,36
NixOS/nixpkgs,118,1768,1671,1429,0.068309071,0.149671695,200,95,197,0.058441558,0.019480519,0.733766234,0.337796303,154,0.831168831,22
NixOS/nixpkgs,145,1698,1702,1478,0.053448276,0.197633791,199,104,984,0.042328042,0.037037037,0.671957672,0.237671154,183,0.841530055,41
NixOS/nixpkgs,140,1713,1730,1530,0.050537634,0.19820811,264,112,1119,0.050209205,0.033472803,0.673640167,0.228575521,238,0.798319328,56
NixOS/nixpkgs,141,2102,1761,1595,0.033755274,0.225979483,249,110,1017,0.040816327,0.056122449,0.806122449,0.237322366,192,0.807291667,36
NixOS/nixpkgs,132,1550,1791,1656,0.096132597,0.186349409,253,112,1100,0.194444444,0.037037037,0.773148148,0.23860562,214,0.808411215,32
NixOS/nixpkgs,124,804,1822,1708,0.16017316,0.2379918,205,96,605,0.094339623,0.012578616,0.805031447,0.269650996,157,0.796178344,24
NixOS/nixpkgs,130,1374,1852,1757,0.061320755,0.157116229,277,104,848,0.091346154,0.024038462,0.75,0.209800241,208,0.836538462,25
NixOS/nixpkgs,122,2709,1883,1805,0.077343039,0.181206023,253,101,1936,0.052631579,0.021052632,0.747368421,0.141412463,189,0.841269841,31
NixOS/nixpkgs,139,2228,1914,1858,0.084622384,0.172400141,299,102,1392,0.168032787,0.040983607,0.745901639,0.253261653,243,0.699588477,28
NixOS/nixpkgs,154,2267,1944,1923,0.096171802,0.169377398,265,124,1454,0.135021097,0.046413502,0.755274262,0.164311892,235,0.778723404,22
NixOS/nixpkgs,161,1549,1975,2000,0.082524272,0.137261102,302,121,596,0.108490566,0.033018868,0.806603774,0.239042083,212,0.853773585,31
NixOS/nixpkgs,150,1012,2005,2074,0.09965035,0.1780887,235,119,1271,0.042328042,0.021164021,0.825396825,0.127223191,181,0.762430939,23
NixOS/nixpkgs,142,1896,2036,2152,0.086021505,0.164686042,302,111,2035,0.112676056,0.042253521,0.774647887,0.153818018,208,0.8125,31
NixOS/nixpkgs,152,2479,2067,2234,0.078,0.171189362,320,116,1535,0.148471616,0.043668122,0.825327511,0.14703611,227,0.86784141,30
NixOS/nixpkgs,166,2562,2095,2312,0.062737643,0.187655699,398,134,2291,0.061946903,0.03539823,0.849557522,0.138278465,220,0.845454545,35
NixOS/nixpkgs,158,1762,2126,2403,0.046222222,0.180099524,598,119,630,0.035714286,0.020408163,0.836734694,0.239949995,193,0.849740933,29
NixOS/nixpkgs,154,1737,2156,2480,0.034446764,0.161833103,614,107,804,0.021276596,0.029787234,0.846808511,0.211476548,228,0.837719298,35
NixOS/nixpkgs,149,1814,2187,2570,0.062572422,0.165530096,560,122,1278,0.077922078,0.021645022,0.835497835,0.157917191,227,0.837004405,17
NixOS/nixpkgs,151,1718,2217,2641,0.059118236,0.152005867,499,109,669,0.048387097,0.032258065,0.865591398,0.184697604,185,0.848648649,35
NixOS/nixpkgs,172,2659,2248,2716,0.042763158,0.161840119,675,133,2045,0.022556391,0.037593985,0.853383459,0.154036693,262,0.889312977,25
NixOS/nixpkgs,162,1833,2279,2851,0.071574642,0.165417113,336,123,284,0.052631579,0.009569378,0.870813397,0.301216355,198,0.813131313,24
NixOS/nixpkgs,197,2189,2309,2972,0.039643211,0.201804176,340,150,1246,0.045801527,0.041984733,0.805343511,0.222871723,251,0.804780876,21
NixOS/nixpkgs,173,2074,2340,3077,0.049780381,0.197125363,253,131,951,0.044554455,0.069306931,0.841584158,0.185820066,187,0.828877005,25
NixOS/nixpkgs,157,2407,2370,3210,0.087719298,0.201987443,245,126,1173,0.110619469,0.039823009,0.778761062,0.146126815,214,0.817757009,25
NixOS/nixpkgs,186,2218,2401,3308,0.066167291,0.191233997,302,147,2001,0.075396825,0.03968254,0.742063492,0.182346544,232,0.801724138,28
NixOS/nixpkgs,161,1673,2432,3425,0.049115914,0.182651721,225,124,1119,0.024390244,0.043902439,0.76097561,0.190123073,186,0.860215054,26
NixOS/nixpkgs,195,1470,2460,3552,0.0475382,0.138210616,276,134,1121,0.070247934,0.033057851,0.805785124,0.167566279,204,0.833333333,25
NixOS/nixpkgs,169,1491,2491,3692,0.125816993,0.186594192,273,130,1661,0.084033613,0.046218487,0.74789916,0.15475062,187,0.877005348,18
nodejs/node,35,90,4,12331,0,0.558084586,11,25,1809,0,0.5,0.088235294,0.19543271,34,0,9
nodejs/node,42,645,35,12423,0.017391304,0.379347307,23,36,785,0.011904762,0.357142857,0.80952381,0.370558262,84,0.047619048,19
nodejs/node,54,1686,66,12505,0,0.404554533,46,35,2665,0,0.390804598,0.91954023,0.455232585,87,0,8
nodejs/node,36,1749,94,12578,0,0.376695022,33,29,2091,0,0.472972973,0.959459459,0.318455439,74,0.013513514,6
nodejs/node,40,1000,125,12630,0,0.539500127,62,25,1920,0,0.459459459,0.986486486,0.474774229,74,0.040540541,9
nodejs/node,54,979,155,12673,0,0.439708241,96,34,786,0,0.511904762,0.916666667,0.456730834,83,0.012048193,20
nodejs/node,34,1303,186,14048,0,0.442497077,37,29,1587,0,0.532608696,0.847826087,0.387451052,92,0.043478261,10
nodejs/node,38,779,216,14282,0,0.429371387,44,24,758,0,0.606060606,0.954545455,0.437988809,66,0.03030303,8
nodejs/node,43,911,247,14357,0,0.295268314,25,44,1101,0,0.542857143,0.957142857,0.352145334,70,0,15
nodejs/node,48,357,278,14959,0,0.370372638,15,44,809,0,0.3,0.92,0.19649353,50,0,29
nodejs/node,51,573,308,16995,0,0.273529782,24,40,392,0,0.418918919,0.945945946,0.217845746,74,0,41
nodejs/node,44,278,339,18208,0,0.366616686,29,35,471,0,0.485294118,0.867647059,0.305751617,64,0,33
nodejs/node,52,665,369,19114,0,0.210460675,15,46,91,0,0.327586207,0.931034483,0.409703777,57,0,30
nodejs/node,61,309,400,20115,0,0.340889979,28,52,151,0,0.260273973,0.931506849,0.452014024,72,0,31
nodejs/node,55,663,431,21250,0,0.364422072,38,39,522,0,0.490909091,0.927272727,0.253822612,54,0,30
nodejs/node,51,531,460,22082,0,0.342036083,16,45,183,0,0.362318841,0.971014493,0.461662853,69,0,42
nodejs/node,56,1283,491,23197,0,0.333522039,33,50,740,0,0.415384615,0.8,0.284603977,63,0,29
nodejs/node,62,869,521,24351,0,0.30277218,20,45,456,0,0.288135593,0.830508475,0.253739922,56,0,43
nodejs/node,49,915,552,25360,0,0.342667979,31,30,83,0,0.369565217,0.97826087,0.70434307,44,0.022727273,29
nodejs/node,53,839,582,26224,0,0.305014894,20,32,181,0,0.394736842,0.973684211,0.570857773,38,0,22
nodejs/node,51,708,613,27062,0,0.424211251,20,33,838,0,0.511111111,1,0.24943134,45,0,27
nodejs/node,101,1831,644,28095,0,0.229753223,87,71,296,0,0.747663551,0.728971963,0.334319326,107,0,35
nodejs/node,81,1650,674,29183,0,0.148183639,70,53,2418,0,0.321428571,0.833333333,0.113781756,84,0,43
nodejs/node,76,815,705,30493,0,0.305390578,59,55,364,0,0.434782609,0.811594203,0.232577072,69,0,43
nodejs/node,194,1498,735,31540,0,0.136299322,202,140,901,0,0.850393701,0.440944882,0.150866149,243,0,24
nodejs/node,73,1177,766,32377,0,0.19936306,74,56,407,0,0.5,0.875,0.223568613,72,0,37
nodejs/node,65,904,797,33360,0,0.221817402,44,54,490,0,0.513513514,0.891891892,0.219225786,73,0.02739726,39
nodejs/node,76,2330,825,34538,0,0.276071994,50,47,344,0,0.441176471,0.897058824,0.393807568,68,0,40
nodejs/node,79,2234,856,35803,0,0.215962892,78,64,747,0,0.725663717,0.884955752,0.39617236,113,0.008849558,38
nodejs/node,63,1587,886,36920,0,0.212070718,47,41,416,0,0.672413793,0.827586207,0.347123125,57,0,32
nodejs/node,74,2214,917,38037,0,0.199865184,48,51,184,0,0.521126761,0.887323944,0.482857784,71,0.028169014,58
nodejs/node,97,2242,947,39245,0,0.212272751,83,72,933,0,0.644444444,0.855555556,0.128727595,90,0.011111111,29
nodejs/node,97,1023,978,40376,0,0.275997085,50,68,354,0,0.586206897,0.896551724,0.397361525,87,0.022988506,39
nodejs/node,70,1363,1009,41661,0,0.261967102,31,39,666,0,0.442857143,0.928571429,0.315281991,69,0.014492754,48
nodejs/node,270,1879,1039,42748,0,0.104657848,214,241,1456,0,0.813114754,0.740983607,0.091739958,304,0.003289474,40
nodejs/node,156,1165,1070,44684,0,0.159273205,121,135,1461,0,0.632432432,0.735135135,0.143593687,185,0.005405405,39
nodejs/node,71,428,1100,46269,0,0.436016026,77,46,157,0,0.641791045,0.835820896,0.580170425,67,0,25
nodejs/node,65,891,1131,47347,0,0.317800716,70,43,123,0,0.369230769,0.938461538,0.541681919,65,0,28
nodejs/node,62,1233,1162,48576,0,0.326161677,72,40,538,0,0.393939394,0.924242424,0.430900376,65,0,32
nodejs/node,81,2134,1190,49564,0,0.27803721,37,52,1581,0,0.6,0.814285714,0.199613075,70,0,42
nodejs/node,83,837,1221,50867,0,0.304032881,64,53,1099,0,0.55,0.9125,0.232801465,80,0,48
nodejs/node,74,1075,1251,52173,0,0.225979085,53,45,532,0,0.548387097,0.822580645,0.240531386,62,0,29
nodejs/node,64,989,1282,53670,0,0.317708666,39,39,977,0,0.472727273,0.854545455,0.250618319,54,0.018518519,32
nodejs/node,89,899,1312,55168,0,0.266239927,39,46,519,0,0.573770492,0.819672131,0.379725281,61,0,24
nodejs/node,72,343,1343,56266,0,0.416087217,22,43,105,0,0.491803279,0.737704918,0.487816021,61,0.016393443,36
nodejs/node,62,977,1374,57445,0,0.333136123,28,38,125,0,0.433962264,0.849056604,0.490743715,52,0,31
nodejs/node,221,1417,1404,58647,0,0.108252714,147,173,369,0,0.735849057,0.603773585,0.169787352,209,0.023923445,28
nodejs/node,176,561,1435,59794,0,0.169508869,195,134,740,0,0.704301075,0.580645161,0.101223437,181,0.027624309,31
nodejs/node,53,367,1465,61001,0,0.310644781,24,31,402,0,0.470588235,0.852941176,0.294987759,32,0,18
nodejs/node,59,461,1496,62052,0,0.268073738,16,25,344,0,0.315789474,1,0.271155808,37,0,32
nodejs/node,53,1083,1527,63208,0,0.238679328,24,25,378,0,0.333333333,0.805555556,0.253508026,34,0.029411765,16
nodejs/node,53,417,1555,64117,0,0.334127542,32,29,74,0,0.152542373,0.949152542,0.51380374,46,0.02173913,29
nodejs/node,79,190,1586,65119,0,0.333480567,17,37,104,0,0.710526316,0.605263158,0.326501839,33,0,25
odoo/odoo,60,1545,18,573,0,0.284029818,107,46,2925,0,0.170454545,0.823863636,0.292005614,169,0.023668639,36
odoo/odoo,75,2310,48,753,0,0.340021196,46,61,2307,0,0.205555556,0.894444444,0.348293424,173,0.005780347,60
odoo/odoo,62,1916,79,902,0,0.469119161,32,39,1653,0,0.212121212,0.984848485,0.444836918,128,0.0390625,61
odoo/odoo,59,1824,110,1029,0.002512563,0.437260131,23,33,2622,0,0.187919463,0.966442953,0.493235612,146,0.136986301,63
odoo/odoo,62,1855,140,1173,0,0.472668795,31,36,2130,0,0.185483871,0.879032258,0.315352655,120,0.025,40
odoo/odoo,69,2065,171,1349,0,0.406752102,38,43,1447,0,0.132231405,0.917355372,0.242231197,115,0.008695652,44
odoo/odoo,79,2160,201,1493,0,0.472178248,47,43,2416,0,0.177419355,0.879032258,0.286372636,120,0.008333333,42
odoo/odoo,64,2888,232,1614,0,0.504617298,17,31,1511,0,0.142857143,0.923076923,0.335783745,90,0.011111111,33
odoo/odoo,64,2473,263,1779,0,0.470132799,29,35,1918,0,0.095744681,0.872340426,0.364627971,90,0,34
odoo/odoo,63,2776,291,1983,0,0.55591352,23,22,1995,0,0.206896552,0.816091954,0.495458485,81,0,28
odoo/odoo,58,1490,322,2230,0,0.490691255,14,36,2809,0,0.142857143,0.714285714,0.333389086,81,0,40
odoo/odoo,54,1490,352,2356,0,0.44789971,12,30,2573,0,0.23255814,0.837209302,0.482665929,40,0,24
odoo/odoo,76,2058,383,2500,0,0.46451179,14,45,3011,0,0.265957447,0.744680851,0.260664673,88,0,24
odoo/odoo,61,2528,413,2608,0,0.499139345,37,28,6301,0,0.275,0.85,0.375252658,78,0.038461538,22
odoo/odoo,63,2142,444,2717,0,0.51167886,41,31,4158,0,0.285714286,0.901098901,0.255594505,91,0.043956044,20
odoo/odoo,90,2594,475,2857,0,0.352945657,37,45,1627,0,0.139534884,0.813953488,0.148373528,83,0.012048193,47
odoo/odoo,67,3188,505,3052,0,0.518813013,25,27,2490,0,0.265625,0.828125,0.469806844,63,0.063492063,56
odoo/odoo,78,2840,536,3219,0,0.490677668,10,29,5035,0,0.118644068,0.779661017,0.358168324,56,0,41
odoo/odoo,52,3020,566,3348,0,0.513298267,16,18,1668,0,0.119047619,0.857142857,0.224997293,41,0,36
odoo/odoo,56,3366,597,3475,0,0.481128662,4,24,2349,0,0.163265306,0.816326531,0.250059152,42,0,38
odoo/odoo,91,3300,628,3636,0,0.395819453,17,31,1356,0,0.176470588,0.647058824,0.414840737,67,0.044776119,41
odoo/odoo,80,4179,657,3776,0,0.482715651,14,23,6435,0,0.111111111,0.777777778,0.272831306,62,0.032258065,28
odoo/odoo,66,3373,688,3966,0,0.633679442,7,22,4244,0,0.3,0.78,0.430090247,50,0.12,17
odoo/odoo,69,3325,718,4154,0,0.578961575,25,23,302,0,0.131147541,0.754098361,0.251062929,57,0.157894737,22
odoo/odoo,53,3539,749,4335,0,0.651215211,21,20,949,0,0.170731707,0.756097561,0.375477309,38,0.078947368,19
odoo/odoo,42,2823,779,4531,0.03515625,0.528584738,21,13,304,0,0.139534884,0.76744186,0.417018718,40,0.425,17
odoo/odoo,60,3279,810,4736,0.002024291,0.558035951,17,26,5409,0,0.166666667,0.740740741,0.405292257,51,0.137254902,13
odoo/odoo,65,2692,841,4904,0.003273322,0.596071143,23,20,4104,0,0.094339623,0.773584906,0.426635876,51,0.196078431,25
odoo/odoo,76,3049,871,5105,0.003539823,0.497125469,22,28,1623,0,0.160714286,0.714285714,0.422524931,52,0.192307692,33
odoo/odoo,70,4016,902,5343,0.01010101,0.479394649,20,17,514,0,0.106060606,0.787878788,0.441261878,65,0.307692308,26
odoo/odoo,71,3186,932,5528,0,0.538055848,30,18,3388,0,0.108695652,0.760869565,0.286751737,45,0.266666667,17
odoo/odoo,81,3120,963,5709,0,0.244981593,29,30,5765,0,0.103448276,0.672413793,0.178036112,58,0.24137931,23
odoo/odoo,72,3505,994,5921,0,0.510705598,27,17,6453,0,0.11627907,0.76744186,0.476756696,42,0.333333333,29
odoo/odoo,72,3548,1022,6169,0,0.435594064,38,20,1227,0,0.123287671,0.849315068,0.341189106,70,0.342857143,26
odoo/odoo,61,3375,1053,6433,0,0.521493324,33,22,1615,0,0.14084507,0.830985915,0.357448051,68,0.308823529,29
odoo/odoo,64,3990,1083,6633,0,0.534074878,47,26,1436,0,0.166666667,0.739583333,0.298886266,91,0.384615385,22
odoo/odoo,65,5038,1114,6882,0,0.483332929,33,20,5334,0,0.220930233,0.848837209,0.25773274,83,0.21686747,28
odoo/odoo,50,4014,1144,7060,0,0.528166641,55,24,1211,0,0.102564103,0.807692308,0.258530352,72,0.277777778,20
odoo/odoo,57,4406,1175,7285,0,0.417669382,68,18,2274,0,0.202531646,0.898734177,0.471244376,79,0.253164557,21
odoo/odoo,57,4126,1206,7502,0,0.530242155,35,22,5521,0,0.186046512,0.76744186,0.322904796,82,0.256097561,31
odoo/odoo,77,4807,1236,7753,0,0.43772285,39,31,727,0,0.084507042,0.802816901,0.161397417,68,0.235294118,48
odoo/odoo,75,3262,1267,8066,0,0.29647845,35,29,2564,0,0.186440678,0.830508475,0.288128761,54,0.259259259,53
odoo/odoo,64,3850,1297,8369,0,0.411534035,29,26,2762,0,0.105263158,0.719298246,0.276768607,52,0.25,19
odoo/odoo,68,4245,1328,8620,0,0.431366724,21,25,1319,0,0.203125,0.875,0.366869994,59,0.220338983,43
odoo/odoo,68,4027,1359,8899,0,0.306810955,28,32,1013,0,0.125,0.7625,0.202658236,75,0.2,44
odoo/odoo,69,4275,1387,9211,0,0.457680749,44,24,130,0,0.058823529,0.705882353,0.354154041,46,0.413043478,42
odoo/odoo,59,4083,1418,9537,0,0.385603962,19,24,773,0,0.066666667,0.755555556,0.207070215,45,0.222222222,38
odoo/odoo,55,3167,1448,9838,0,0.398076827,27,17,2067,0,0.219512195,0.829268293,0.319192426,38,0.394736842,41
odoo/odoo,56,3539,1479,10133,0,0.36773262,32,20,4618,0,0.257575758,0.772727273,0.3464034,60,0.366666667,18
odoo/odoo,60,3921,1509,10399,0,0.418851977,39,29,617,0,0.125,0.791666667,0.176954758,67,0.23880597,37
odoo/odoo,49,4828,1540,10948,0,0.525191221,36,22,968,0,0.202702703,0.837837838,0.34742187,62,0.290322581,36
odoo/odoo,63,5862,1571,11445,0,0.470428452,28,26,2023,0,0.181818182,0.833333333,0.434272099,60,0.116666667,27
odoo/odoo,70,5741,1601,11848,0,0.449065738,70,28,1434,0,0.252525253,0.868686869,0.289914412,90,0.111111111,72
odoo/odoo,55,3368,1632,12162,0,0.448969006,43,22,340,0,0.128205128,0.884615385,0.362642778,53,0.018867925,37
odoo/odoo,55,3535,1662,12515,0,0.35568192,50,23,5749,0,0.236842105,0.815789474,0.170690169,61,0,48
odoo/odoo,67,3872,1693,12845,0,0.379672624,63,30,6004,0,0.213592233,0.786407767,0.214373707,82,0.036585366,38
odoo/odoo,71,4259,1724,13208,0,0.431499104,73,28,839,0,0.175257732,0.762886598,0.343028288,74,0.013513514,33
odoo/odoo,59,3982,1752,13619,0,0.384710779,46,25,1391,0,0.211764706,0.847058824,0.311146357,64,0,26
odoo/odoo,56,4092,1783,13971,0,0.272616188,47,23,1461,0,0.25,0.85,0.402366564,47,0,22
robbyrussell/oh-my-zsh,20,148,368,5261,0,0.599992325,12,10,27,0,0,0,0.743285181,14,0.285714286,0
robbyrussell/oh-my-zsh,40,105,398,5487,0,0.602363008,41,15,191,0,0,0.714285714,0.688389209,28,0.321428571,2
robbyrussell/oh-my-zsh,32,112,429,5780,0,0.604668133,17,8,76,0,0,0.7,0.705289428,10,0.6,0
robbyrussell/oh-my-zsh,28,104,459,6075,0,0.604375332,16,9,72,0.090909091,0,0.454545455,0.621704116,11,0.454545455,0
robbyrussell/oh-my-zsh,38,141,490,6316,0.036036036,0.521346765,18,12,80,0.0625,0,0.75,0.61245806,16,0.3125,1
robbyrussell/oh-my-zsh,44,159,521,6604,0.076923077,0.658752854,30,9,195,0.272727273,0,0.636363636,0.574508303,11,0.545454545,0
robbyrussell/oh-my-zsh,46,162,549,6886,0.063218391,0.667394117,39,16,204,0.19047619,0,0.523809524,0.551096399,21,0.571428571,4
robbyrussell/oh-my-zsh,65,494,580,7221,0.093645485,0.530544426,52,25,326,0.114285714,0,0.657142857,0.520004155,35,0.6,0
robbyrussell/oh-my-zsh,74,206,610,7539,0.134897361,0.69641649,46,29,173,0.15,0,0.625,0.535339781,40,0.5,2
robbyrussell/oh-my-zsh,72,196,641,7821,0.081967213,0.602501905,42,32,337,0.162162162,0,0.702702703,0.4770249,37,0.486486486,2
robbyrussell/oh-my-zsh,60,201,671,8153,0.16751269,0.623742397,36,26,195,0.057142857,0,0.571428571,0.434841157,35,0.571428571,0
robbyrussell/oh-my-zsh,98,227,702,8404,0.106312292,0.61920767,29,30,344,0.0625,0,0.59375,0.357292688,32,0.34375,1
robbyrussell/oh-my-zsh,82,263,733,8659,0.066929134,0.569603181,23,20,200,0.08,0,0.68,0.603845673,25,0.32,1
robbyrussell/oh-my-zsh,82,266,763,8961,0.040229885,0.561714731,14,23,197,0.034482759,0,0.724137931,0.521327445,29,0.275862069,0
robbyrussell/oh-my-zsh,68,225,794,9215,0.055232558,0.51472681,24,21,218,0.125,0,0.75,0.464255352,24,0.416666667,1
robbyrussell/oh-my-zsh,114,548,824,9488,0.063655031,0.492381687,36,27,109,0.060606061,0,0.484848485,0.434080316,33,0.575757576,5
robbyrussell/oh-my-zsh,165,362,855,9738,0.064,0.618641878,30,42,123,0.163265306,0,0.775510204,0.493035557,49,0.428571429,3
robbyrussell/oh-my-zsh,166,408,886,10214,0.026950355,0.410728445,16,34,368,0.058823529,0,0.588235294,0.385304091,33,0.212121212,3
robbyrussell/oh-my-zsh,123,402,915,10802,0.144385027,0.434148891,19,29,175,0.058823529,0,0.676470588,0.413273598,34,0.147058824,1
robbyrussell/oh-my-zsh,118,270,946,11297,0.037344398,0.311700877,11,28,139,0.03125,0,0.53125,0.475510712,32,0.28125,2
robbyrussell/oh-my-zsh,128,314,976,11838,0.098726115,0.357713705,18,22,171,0,0,0.6,0.432975194,30,0.466666667,1
robbyrussell/oh-my-zsh,155,350,1007,12307,0.068783069,0.468186243,28,28,42,0.1,0,0.633333333,0.409906427,30,0.666666667,1
robbyrussell/oh-my-zsh,203,465,1037,12843,0.106712565,0.421208929,40,29,54,0.034482759,0,0.482758621,0.504522597,29,0.551724138,1
robbyrussell/oh-my-zsh,146,373,1068,13404,0.047516199,0.422133612,18,14,26,0.066666667,0,0.8,0.670333905,15,0.666666667,0
robbyrussell/oh-my-zsh,161,765,1099,13874,0.052064632,0.378794948,37,21,31,0,0,0.260869565,0.692797507,23,0.608695652,1
robbyrussell/oh-my-zsh,160,340,1129,14320,0.035242291,0.519715676,26,30,324,0.0625,0,0.65625,0.434737454,32,0.46875,0
robbyrussell/oh-my-zsh,166,355,1160,14643,0.028132992,0.429237662,41,34,35,0.081081081,0,0.648648649,0.48191432,37,0.756756757,6
robbyrussell/oh-my-zsh,177,392,1190,14906,0.038860104,0.488570906,31,45,201,0.06122449,0,0.571428571,0.33547197,48,0.458333333,2
robbyrussell/oh-my-zsh,171,450,1221,15462,0.055674518,0.401336467,18,21,376,0.095238095,0,0.761904762,0.454193691,21,0.380952381,0
robbyrussell/oh-my-zsh,207,384,1252,15701,0.128301887,0.369231642,33,29,311,0.193548387,0,0.64516129,0.349708064,31,0.35483871,4
robbyrussell/oh-my-zsh,202,360,1280,15846,0.091588785,0.343467591,32,22,25,0,0,0.681818182,0.59019621,22,0.909090909,1
robbyrussell/oh-my-zsh,187,369,1311,15982,0.050802139,0.543999176,46,53,94,0.158730159,0,0.650793651,0.368697912,63,0.761904762,2
robbyrussell/oh-my-zsh,233,558,1341,16116,0.082792208,0.496759578,13,35,327,0.166666667,0,0.75,0.309402892,35,0.228571429,2
robbyrussell/oh-my-zsh,192,436,1372,16230,0.048447205,0.508060589,35,33,161,0.026315789,0,0.815789474,0.265797308,37,0.72972973,2
robbyrussell/oh-my-zsh,220,399,1402,16320,0.051612903,0.588990457,35,34,63,0.027777778,0,0.722222222,0.451317441,35,0.4,1
robbyrussell/oh-my-zsh,203,367,1433,16405,0.053540587,0.544180572,19,27,54,0.068965517,0,0.517241379,0.700341853,23,0.391304348,2
robbyrussell/oh-my-zsh,222,411,1464,16471,0.126177024,0.448362246,31,29,197,0.205882353,0,0.705882353,0.278303904,33,0.393939394,3
robbyrussell/oh-my-zsh,231,471,1494,16538,0.106690778,0.425290309,25,40,42,0.046511628,0,0.627906977,0.437992714,41,0.414634146,4
robbyrussell/oh-my-zsh,198,499,1525,16590,0.098746082,0.510709609,36,37,213,0.048780488,0,0.487804878,0.387118887,40,0.75,3
robbyrussell/oh-my-zsh,245,530,1555,16638,0.078459344,0.61232967,28,44,117,0.02,0,0.64,0.352103622,45,0.177777778,7
robbyrussell/oh-my-zsh,241,514,1586,16675,0.03649635,0.440721478,40,36,190,0,0,0.738095238,0.415939922,40,0.1,4
robbyrussell/oh-my-zsh,217,432,1617,16712,0.074424899,0.374590323,28,39,106,0.022222222,0,0.644444444,0.368526542,40,0.05,2
